"county"	"tract"	"sldu12"	"cntyname"	"LandSQMI"	"afact"
"county"	"2010 Tract"	"sldu12"	"cntyname"	"Land Area Sq Mls"	"tract to sldu12 alloc factor"
"06059"	"0872.00"	"029"	"Orange CA"	0.831	1 
"06059"	"0873.00"	"034"	"Orange CA"	0.629	1 
"06059"	"0874.01"	"034"	"Orange CA"	0.393	1 
"06059"	"0874.03"	"034"	"Orange CA"	0.243	1 
"06059"	"0874.04"	"034"	"Orange CA"	0.2	1 
"06059"	"0874.05"	"034"	"Orange CA"	0.449	1 
"06059"	"0875.03"	"029"	"Orange CA"	0.2	0.266 
"06059"	"0875.03"	"034"	"Orange CA"	0.551	0.734 
"06059"	"0875.04"	"034"	"Orange CA"	0.364	1 
"06059"	"0875.05"	"029"	"Orange CA"	0.254	1 
"06059"	"0876.01"	"029"	"Orange CA"	0.508	1 
"06059"	"0876.02"	"029"	"Orange CA"	0.731	0.959 
"06059"	"0876.02"	"034"	"Orange CA"	0.031	0.041 
"06059"	"0877.01"	"029"	"Orange CA"	0.504	1 
"06059"	"0877.03"	"029"	"Orange CA"	0.504	1 
"06059"	"0877.04"	"029"	"Orange CA"	0.511	1 
"06059"	"0878.01"	"029"	"Orange CA"	0.5	1 
"06059"	"0878.02"	"029"	"Orange CA"	0.505	1 
"06059"	"0878.03"	"029"	"Orange CA"	0.498	1 
"06059"	"0878.05"	"029"	"Orange CA"	0.506	1 
"06059"	"0878.06"	"029"	"Orange CA"	0.46	0.979 
"06059"	"0878.06"	"034"	"Orange CA"	0.01	0.021 
"06059"	"0879.01"	"029"	"Orange CA"	0.348	0.811 
"06059"	"0879.01"	"034"	"Orange CA"	0.081	0.189 
"06059"	"0879.02"	"029"	"Orange CA"	0.425	0.985 
"06059"	"0879.02"	"034"	"Orange CA"	0.007	0.015 
"06059"	"0880.01"	"034"	"Orange CA"	0.506	1 
"06059"	"0880.02"	"034"	"Orange CA"	0.464	1 
"06059"	"0881.01"	"029"	"Orange CA"	0.246	0.183 
"06059"	"0881.01"	"034"	"Orange CA"	1.103	0.817 
"06059"	"0881.04"	"029"	"Orange CA"	0.336	0.779 
"06059"	"0881.04"	"034"	"Orange CA"	0.095	0.221 
"06059"	"0881.05"	"029"	"Orange CA"	0.005	0.011 
"06059"	"0881.05"	"034"	"Orange CA"	0.477	0.989 
"06059"	"0881.06"	"029"	"Orange CA"	0.283	0.653 
"06059"	"0881.06"	"034"	"Orange CA"	0.15	0.347 
"06059"	"0881.07"	"034"	"Orange CA"	0.485	1 
"06059"	"0882.01"	"034"	"Orange CA"	0.506	1 
"06059"	"0882.02"	"034"	"Orange CA"	0.36	1 
"06059"	"0882.03"	"034"	"Orange CA"	0.504	1 
"06059"	"0883.01"	"034"	"Orange CA"	0.643	1 
"06059"	"0883.02"	"029"	"Orange CA"	0.107	0.142 
"06059"	"0883.02"	"034"	"Orange CA"	0.644	0.858 
"06059"	"0884.01"	"034"	"Orange CA"	0.501	1 
"06059"	"0884.02"	"034"	"Orange CA"	0.505	1 
"06059"	"0884.03"	"034"	"Orange CA"	0.498	1 
"06059"	"0885.01"	"034"	"Orange CA"	0.504	1 
"06059"	"0885.02"	"034"	"Orange CA"	0.484	1 
"06059"	"0886.01"	"034"	"Orange CA"	0.561	1 
"06059"	"0886.02"	"034"	"Orange CA"	0.503	1 
"06059"	"0887.01"	"034"	"Orange CA"	0.505	1 
"06059"	"0887.02"	"034"	"Orange CA"	0.546	1 
"06059"	"0888.01"	"034"	"Orange CA"	0.486	1 
"06059"	"0888.02"	"034"	"Orange CA"	0.464	1 
"06059"	"0889.01"	"034"	"Orange CA"	0.756	1 
"06059"	"0889.02"	"034"	"Orange CA"	0.497	1 
"06059"	"0889.03"	"034"	"Orange CA"	0.752	1 
"06059"	"0889.04"	"034"	"Orange CA"	0.503	1 
"06059"	"0889.05"	"034"	"Orange CA"	0.508	1 
"06059"	"0890.01"	"034"	"Orange CA"	0.504	1 
"06059"	"0890.03"	"034"	"Orange CA"	0.503	1 
"06059"	"0890.04"	"034"	"Orange CA"	0.499	1 
"06059"	"0891.02"	"034"	"Orange CA"	0.64	1 
"06059"	"0891.04"	"034"	"Orange CA"	0.312	1 
"06059"	"0891.05"	"034"	"Orange CA"	0.463	1 
"06059"	"0891.06"	"034"	"Orange CA"	0.285	1 
"06059"	"0891.07"	"034"	"Orange CA"	0.528	1 
"06059"	"0992.02"	"034"	"Orange CA"	0.682	1 
"06059"	"0992.03"	"034"	"Orange CA"	0.492	1 
"06059"	"0992.04"	"034"	"Orange CA"	0.496	1 
"06059"	"0992.12"	"034"	"Orange CA"	0.494	1 
"06059"	"0992.14"	"037"	"Orange CA"	0.503	1 
"06059"	"0992.15"	"037"	"Orange CA"	0.498	1 
"06059"	"0992.16"	"037"	"Orange CA"	0.611	1 
"06059"	"0992.17"	"037"	"Orange CA"	0.408	1 
"06059"	"0992.20"	"037"	"Orange CA"	1.092	1 
"06059"	"0992.22"	"034"	"Orange CA"	0.498	1 
"06059"	"0992.23"	"034"	"Orange CA"	0.509	1 
"06059"	"0992.24"	"034"	"Orange CA"	0.5	1 
"06059"	"0992.25"	"034"	"Orange CA"	1.464	1 
"06059"	"0992.26"	"034"	"Orange CA"	0.506	1 
"06059"	"0992.27"	"034"	"Orange CA"	0.641	1 
"06059"	"0992.29"	"034"	"Orange CA"	1.688	1 
"06059"	"0992.30"	"034"	"Orange CA"	0.487	1 
"06059"	"0992.31"	"034"	"Orange CA"	0.752	1 
"06059"	"0992.32"	"034"	"Orange CA"	0.761	1 
"06059"	"0992.33"	"034"	"Orange CA"	0.503	1 
"06059"	"0992.34"	"034"	"Orange CA"	0.493	1 
"06059"	"0992.35"	"037"	"Orange CA"	0.492	1 
"06059"	"0992.37"	"037"	"Orange CA"	0.491	1 
"06059"	"0992.38"	"037"	"Orange CA"	0.503	1 
"06059"	"0992.39"	"037"	"Orange CA"	0.777	1 
"06059"	"0992.40"	"037"	"Orange CA"	0.881	1 
"06059"	"0992.41"	"034"	"Orange CA"	0.516	1 
"06059"	"0992.42"	"034"	"Orange CA"	0.475	1 
"06059"	"0992.43"	"037"	"Orange CA"	0.488	1 
"06059"	"0992.44"	"037"	"Orange CA"	0.502	1 
"06059"	"0992.45"	"037"	"Orange CA"	0.494	1 
"06059"	"0992.46"	"037"	"Orange CA"	0.508	1 
"06059"	"0992.47"	"034"	"Orange CA"	0.238	1 
"06059"	"0992.48"	"034"	"Orange CA"	0.235	1 
"06059"	"0992.49"	"034"	"Orange CA"	0.213	1 
"06059"	"0992.50"	"034"	"Orange CA"	0.502	1 
"06059"	"0992.51"	"034"	"Orange CA"	0.511	1 
"06059"	"0993.05"	"037"	"Orange CA"	0.542	1 
"06059"	"0993.06"	"037"	"Orange CA"	0.428	1 
"06059"	"0993.07"	"037"	"Orange CA"	0.444	1 
"06059"	"0993.08"	"037"	"Orange CA"	1.182	1 
"06059"	"0993.09"	"037"	"Orange CA"	0.789	1 
"06059"	"0993.10"	"037"	"Orange CA"	0.33	1 
"06059"	"0993.11"	"037"	"Orange CA"	0.374	1 
"06059"	"0994.02"	"034"	"Orange CA"	1.004	1 
"06059"	"0994.04"	"034"	"Orange CA"	0.543	1 
"06059"	"0994.05"	"034"	"Orange CA"	0.506	1 
"06059"	"0994.06"	"034"	"Orange CA"	0.5	1 
"06059"	"0994.07"	"034"	"Orange CA"	0.502	1 
"06059"	"0994.08"	"034"	"Orange CA"	0.514	1 
"06059"	"0994.10"	"034"	"Orange CA"	0.505	1 
"06059"	"0994.11"	"034"	"Orange CA"	0.513	1 
"06059"	"0994.12"	"034"	"Orange CA"	0.618	1 
"06059"	"0994.13"	"037"	"Orange CA"	1.351	1 
"06059"	"0994.15"	"034"	"Orange CA"	2.881	1 
"06059"	"0994.16"	"034"	"Orange CA"	0.25	1 
"06059"	"0994.17"	"034"	"Orange CA"	0.994	1 
"06059"	"0995.02"	"034"	"Orange CA"	7.462	1 
"06059"	"0995.04"	"034"	"Orange CA"	0.897	1 
"06059"	"0995.06"	"034"	"Orange CA"	0.258	1 
"06059"	"0995.08"	"034"	"Orange CA"	0.462	1 
"06059"	"0995.09"	"034"	"Orange CA"	0.43	1 
"06059"	"0995.10"	"034"	"Orange CA"	0.509	1 
"06059"	"0995.11"	"034"	"Orange CA"	0.317	1 
"06059"	"0995.12"	"034"	"Orange CA"	0.238	1 
"06059"	"0995.13"	"034"	"Orange CA"	0.271	1 
"06059"	"0995.14"	"034"	"Orange CA"	0.691	1 
"06059"	"0996.01"	"034"	"Orange CA"	1.25	1 
"06059"	"0996.02"	"034"	"Orange CA"	0.513	1 
"06059"	"0996.03"	"034"	"Orange CA"	2.05	1 
"06059"	"0996.04"	"034"	"Orange CA"	0.495	1 
"06059"	"0996.05"	"034"	"Orange CA"	0.745	1 
"06059"	"0997.01"	"034"	"Orange CA"	0.754	1 
"06059"	"0997.02"	"034"	"Orange CA"	0.758	1 
"06059"	"0997.03"	"034"	"Orange CA"	0.744	1 
"06059"	"0998.01"	"034"	"Orange CA"	0.573	1 
"06059"	"0998.02"	"034"	"Orange CA"	0.384	1 
"06059"	"0998.03"	"034"	"Orange CA"	0.494	1 
"06059"	"0999.02"	"034"	"Orange CA"	0.529	1 
"06059"	"0999.03"	"034"	"Orange CA"	0.535	1 
"06059"	"0999.04"	"034"	"Orange CA"	0.508	1 
"06059"	"0999.05"	"034"	"Orange CA"	0.416	1 
"06059"	"0999.06"	"034"	"Orange CA"	0.66	1 
"06059"	"1100.01"	"029"	"Orange CA"	0.096	0.204 
"06059"	"1100.01"	"034"	"Orange CA"	0.376	0.796 
"06059"	"1100.03"	"034"	"Orange CA"	0.509	1 
"06059"	"1100.04"	"034"	"Orange CA"	0.65	1 
"06059"	"1100.05"	"034"	"Orange CA"	0.407	1 
"06059"	"1100.06"	"034"	"Orange CA"	0.511	1 
"06059"	"1100.07"	"034"	"Orange CA"	0.944	1 
"06059"	"1100.08"	"034"	"Orange CA"	0.712	1 
"06059"	"1100.10"	"029"	"Orange CA"	0.25	0.499 
"06059"	"1100.10"	"034"	"Orange CA"	0.25	0.501 
"06059"	"1100.11"	"029"	"Orange CA"	0.5	1 
"06059"	"1100.12"	"034"	"Orange CA"	0.897	1 
"06059"	"1100.14"	"034"	"Orange CA"	0.257	1 
"06059"	"1100.15"	"029"	"Orange CA"	0.182	0.065 
"06059"	"1100.15"	"034"	"Orange CA"	2.623	0.935 
"06059"	"1101.02"	"029"	"Orange CA"	0.597	1 
"06059"	"1101.04"	"029"	"Orange CA"	0.689	1 
"06059"	"1101.06"	"029"	"Orange CA"	0.284	0.968 
"06059"	"1101.06"	"034"	"Orange CA"	0.009	0.032 
"06059"	"1101.08"	"034"	"Orange CA"	0.767	1 
"06059"	"1101.09"	"029"	"Orange CA"	0.508	1 
"06059"	"1101.10"	"029"	"Orange CA"	0.761	1 
"06059"	"1101.11"	"029"	"Orange CA"	0.834	1 
"06059"	"1101.13"	"029"	"Orange CA"	1.222	0.832 
"06059"	"1101.13"	"034"	"Orange CA"	0.248	0.168 
"06059"	"1101.14"	"029"	"Orange CA"	0.599	1 
"06059"	"1101.15"	"029"	"Orange CA"	0.606	1 
"06059"	"1101.16"	"029"	"Orange CA"	0.475	1 
"06059"	"1101.17"	"029"	"Orange CA"	0.491	0.96 
"06059"	"1101.17"	"034"	"Orange CA"	0.02	0.04 
"06059"	"1101.18"	"029"	"Orange CA"	0.259	1 
"06059"	"1102.01"	"029"	"Orange CA"	0.039	0.052 
"06059"	"1102.01"	"032"	"Orange CA"	0.715	0.948 
"06059"	"1102.02"	"029"	"Orange CA"	0.509	1 
"06059"	"1102.03"	"029"	"Orange CA"	0.497	1 
"06059"	"1103.01"	"029"	"Orange CA"	0.277	0.393 
"06059"	"1103.01"	"032"	"Orange CA"	0.427	0.607 
"06059"	"1103.02"	"032"	"Orange CA"	0.846	1 
"06059"	"1103.03"	"032"	"Orange CA"	0.496	1 
"06059"	"1103.04"	"029"	"Orange CA"	0.251	0.494 
"06059"	"1103.04"	"032"	"Orange CA"	0.258	0.506 
"06059"	"1104.01"	"029"	"Orange CA"	0.015	0.017 
"06059"	"1104.01"	"032"	"Orange CA"	0.862	0.983 
"06059"	"1104.02"	"029"	"Orange CA"	0.126	0.167 
"06059"	"1104.02"	"032"	"Orange CA"	0.631	0.833 
"06059"	"1105.00"	"032"	"Orange CA"	1.75	1 
"06059"	"1106.03"	"032"	"Orange CA"	0.741	1 
"06059"	"1106.04"	"029"	"Orange CA"	1.299	0.96 
"06059"	"1106.04"	"032"	"Orange CA"	0.054	0.04 
"06059"	"1106.05"	"029"	"Orange CA"	0.904	1 
"06059"	"1106.06"	"032"	"Orange CA"	0.4	1 
"06059"	"1106.07"	"032"	"Orange CA"	0.471	1 
"06059"	"9800.00"	"034"	"Orange CA"	1.068	1 
"06061"	"0201.04"	"001"	"Placer CA"	8.797	1 
"06061"	"0201.05"	"001"	"Placer CA"	10.633	1 
"06061"	"0201.06"	"001"	"Placer CA"	8.546	1 
"06061"	"0201.07"	"001"	"Placer CA"	2.772	1 
"06061"	"0202.00"	"001"	"Placer CA"	562.285	1 
"06061"	"0203.00"	"001"	"Placer CA"	2.112	1 
"06061"	"0204.01"	"001"	"Placer CA"	1.016	1 
"06061"	"0204.02"	"001"	"Placer CA"	3.139	1 
"06061"	"0205.01"	"001"	"Placer CA"	10.349	1 
"06061"	"0205.02"	"001"	"Placer CA"	10.271	1 
"06061"	"0206.01"	"001"	"Placer CA"	9.626	1 
"06061"	"0206.02"	"001"	"Placer CA"	18.907	1 
"06061"	"0206.04"	"001"	"Placer CA"	4.443	1 
"06061"	"0206.05"	"001"	"Placer CA"	3.851	0.952 
"06061"	"0206.05"	"004"	"Placer CA"	0.193	0.048 
"06061"	"0206.06"	"001"	"Placer CA"	1.134	0.712 
"06061"	"0206.06"	"004"	"Placer CA"	0.458	0.288 
"06061"	"0207.10"	"004"	"Placer CA"	1.426	1 
"06061"	"0207.11"	"004"	"Placer CA"	1.071	1 
"06061"	"0207.12"	"004"	"Placer CA"	0.678	1 
"06061"	"0207.13"	"004"	"Placer CA"	0.595	1 
"06061"	"0207.14"	"004"	"Placer CA"	0.905	1 
"06061"	"0207.15"	"004"	"Placer CA"	0.565	1 
"06061"	"0207.17"	"004"	"Placer CA"	2.444	1 
"06061"	"0208.05"	"004"	"Placer CA"	0.809	1 
"06061"	"0208.06"	"004"	"Placer CA"	0.809	1 
"06061"	"0209.01"	"004"	"Placer CA"	0.692	1 
"06061"	"0209.08"	"004"	"Placer CA"	4.11	1 
"06061"	"0210.03"	"004"	"Placer CA"	2.942	1 
"06061"	"0210.34"	"004"	"Placer CA"	1.077	1 
"06061"	"0210.35"	"004"	"Placer CA"	1.381	1 
"06061"	"0210.37"	"004"	"Placer CA"	0.393	1 
"06061"	"0210.38"	"004"	"Placer CA"	1.074	1 
"06061"	"0210.39"	"004"	"Placer CA"	0.717	1 
"06061"	"0210.40"	"004"	"Placer CA"	1.177	1 
"06061"	"0210.43"	"004"	"Placer CA"	2.252	1 
"06061"	"0210.44"	"004"	"Placer CA"	0.884	1 
"06061"	"0210.45"	"004"	"Placer CA"	0.595	1 
"06061"	"0210.46"	"004"	"Placer CA"	0.656	1 
"06061"	"0211.03"	"001"	"Placer CA"	1.854	1 
"06061"	"0211.06"	"001"	"Placer CA"	0.83	1 
"06061"	"0211.08"	"001"	"Placer CA"	0.687	1 
"06061"	"0211.09"	"001"	"Placer CA"	2.297	1 
"06061"	"0211.22"	"001"	"Placer CA"	1.204	1 
"06061"	"0211.23"	"001"	"Placer CA"	4.572	1 
"06061"	"0211.28"	"001"	"Placer CA"	0.448	1 
"06061"	"0211.29"	"001"	"Placer CA"	0.615	0.857 
"06061"	"0211.29"	"004"	"Placer CA"	0.102	0.143 
"06061"	"0211.30"	"001"	"Placer CA"	0.367	1 
"06061"	"0211.31"	"001"	"Placer CA"	0.692	1 
"06061"	"0212.03"	"001"	"Placer CA"	5.755	1 
"06061"	"0212.04"	"001"	"Placer CA"	12.117	1 
"06061"	"0213.04"	"001"	"Placer CA"	19.738	0.254 
"06061"	"0213.04"	"004"	"Placer CA"	57.953	0.746 
"06061"	"0213.09"	"001"	"Placer CA"	4.38	0.877 
"06061"	"0213.09"	"004"	"Placer CA"	0.614	0.123 
"06061"	"0213.22"	"001"	"Placer CA"	4.029	0.04 
"06061"	"0213.22"	"004"	"Placer CA"	95.961	0.96 
"06061"	"0214.01"	"001"	"Placer CA"	1.127	1 
"06061"	"0214.03"	"001"	"Placer CA"	1.025	1 
"06061"	"0215.01"	"001"	"Placer CA"	10.707	1 
"06061"	"0215.02"	"001"	"Placer CA"	2.848	1 
"06061"	"0216.03"	"001"	"Placer CA"	1.651	1 
"06061"	"0216.04"	"001"	"Placer CA"	36.382	1 
"06061"	"0218.01"	"001"	"Placer CA"	13.053	1 
"06061"	"0218.02"	"001"	"Placer CA"	8.197	1 
"06061"	"0219.01"	"001"	"Placer CA"	16.36	1 
"06061"	"0219.02"	"001"	"Placer CA"	9.456	1 
"06061"	"0220.02"	"001"	"Placer CA"	25.235	1 
"06061"	"0220.11"	"001"	"Placer CA"	50.406	1 
"06061"	"0220.13"	"001"	"Placer CA"	125.325	1 
"06061"	"0220.14"	"001"	"Placer CA"	122.842	1 
"06061"	"0221.00"	"001"	"Placer CA"	22.982	1 
"06061"	"0222.00"	"001"	"Placer CA"	9.043	1 
"06061"	"0223.00"	"001"	"Placer CA"	10.413	1 
"06061"	"0224.00"	"004"	"Placer CA"	1.237	1 
"06061"	"0225.00"	"004"	"Placer CA"	5.221	1 
"06061"	"0226.00"	"004"	"Placer CA"	1.18	1 
"06061"	"0228.00"	"004"	"Placer CA"	1.161	1 
"06061"	"0229.00"	"001"	"Placer CA"	0.681	1 
"06061"	"0230.00"	"001"	"Placer CA"	1.169	0.627 
"06061"	"0230.00"	"004"	"Placer CA"	0.695	0.373 
"06061"	"0231.00"	"004"	"Placer CA"	1.664	1 
"06061"	"0232.00"	"001"	"Placer CA"	4.99	1 
"06061"	"0232.00"	"004"	"Placer CA"	0	0 
"06061"	"0233.00"	"001"	"Placer CA"	2.061	1 
"06061"	"0234.00"	"001"	"Placer CA"	4.552	0.691 
"06061"	"0234.00"	"004"	"Placer CA"	2.032	0.309 
"06061"	"0235.00"	"001"	"Placer CA"	5.084	1 
"06061"	"0236.00"	"001"	"Placer CA"	1.732	1 
"06061"	"0237.00"	"001"	"Placer CA"	1.936	1 
"06061"	"0238.00"	"001"	"Placer CA"	2.956	1 
"06061"	"0239.00"	"001"	"Placer CA"	1.608	1 
"06063"	"0001.00"	"001"	"Plumas CA"	56.917	1 
"06063"	"0002.01"	"001"	"Plumas CA"	130.719	1 
"06063"	"0002.02"	"001"	"Plumas CA"	580.186	1 
"06063"	"0003.00"	"001"	"Plumas CA"	653.8	1 
"06063"	"0004.00"	"001"	"Plumas CA"	703.709	1 
"06063"	"0005.01"	"001"	"Plumas CA"	127.618	1 
"06063"	"0005.02"	"001"	"Plumas CA"	300.093	1 
"06065"	"0301.01"	"031"	"Riverside CA"	0.195	1 
"06065"	"0301.03"	"031"	"Riverside CA"	0.384	1 
"06065"	"0301.04"	"031"	"Riverside CA"	1.269	1 
"06065"	"0302.00"	"031"	"Riverside CA"	1.973	1 
"06065"	"0303.00"	"031"	"Riverside CA"	0.957	1 
"06065"	"0304.00"	"031"	"Riverside CA"	1.057	1 
"06065"	"0305.01"	"031"	"Riverside CA"	0.726	1 
"06065"	"0305.02"	"031"	"Riverside CA"	0.739	1 
"06065"	"0305.03"	"031"	"Riverside CA"	0.215	1 
"06065"	"0306.01"	"031"	"Riverside CA"	5.327	1 
"06065"	"0306.02"	"031"	"Riverside CA"	1.272	1 
"06065"	"0306.03"	"031"	"Riverside CA"	1.375	1 
"06065"	"0307.00"	"031"	"Riverside CA"	0.95	1 
"06065"	"0308.00"	"031"	"Riverside CA"	1.719	1 
"06065"	"0309.00"	"031"	"Riverside CA"	2.379	1 
"06065"	"0310.01"	"031"	"Riverside CA"	0.766	1 
"06065"	"0310.02"	"031"	"Riverside CA"	0.474	1 
"06065"	"0311.00"	"031"	"Riverside CA"	1.119	1 
"06065"	"0312.00"	"031"	"Riverside CA"	1.492	1 
"06065"	"0313.00"	"031"	"Riverside CA"	0.892	1 
"06065"	"0314.01"	"031"	"Riverside CA"	0.874	1 
"06065"	"0314.02"	"031"	"Riverside CA"	0.87	1 
"06065"	"0315.01"	"031"	"Riverside CA"	1.012	1 
"06065"	"0315.02"	"031"	"Riverside CA"	0.994	1 
"06065"	"0316.01"	"031"	"Riverside CA"	0.748	1 
"06065"	"0316.02"	"031"	"Riverside CA"	0.672	1 
"06065"	"0317.01"	"031"	"Riverside CA"	6.184	1 
"06065"	"0317.02"	"031"	"Riverside CA"	1.642	1 
"06065"	"0317.03"	"031"	"Riverside CA"	0.871	1 
"06065"	"0317.04"	"031"	"Riverside CA"	1.008	1 
"06065"	"0401.01"	"031"	"Riverside CA"	4.896	1 
"06065"	"0401.02"	"031"	"Riverside CA"	3.824	1 
"06065"	"0402.01"	"031"	"Riverside CA"	3.012	1 
"06065"	"0402.02"	"031"	"Riverside CA"	0.595	1 
"06065"	"0402.03"	"031"	"Riverside CA"	0.362	1 
"06065"	"0402.04"	"031"	"Riverside CA"	0.532	1 
"06065"	"0403.01"	"031"	"Riverside CA"	1.297	1 
"06065"	"0403.02"	"031"	"Riverside CA"	2.228	1 
"06065"	"0403.03"	"031"	"Riverside CA"	1.169	1 
"06065"	"0404.02"	"031"	"Riverside CA"	1.875	1 
"06065"	"0404.03"	"031"	"Riverside CA"	1.907	1 
"06065"	"0404.04"	"031"	"Riverside CA"	1.027	1 
"06065"	"0404.05"	"031"	"Riverside CA"	2.28	1 
"06065"	"0405.01"	"031"	"Riverside CA"	1.976	1 
"06065"	"0405.02"	"031"	"Riverside CA"	3.468	1 
"06065"	"0405.03"	"031"	"Riverside CA"	1.487	1 
"06065"	"0406.03"	"031"	"Riverside CA"	1.145	1 
"06065"	"0406.04"	"031"	"Riverside CA"	1.46	1 
"06065"	"0406.05"	"031"	"Riverside CA"	0.856	1 
"06065"	"0406.06"	"031"	"Riverside CA"	1.008	1 
"06065"	"0406.07"	"031"	"Riverside CA"	8.243	1 
"06065"	"0406.09"	"031"	"Riverside CA"	8.807	1 
"06065"	"0406.11"	"031"	"Riverside CA"	0.994	1 
"06065"	"0406.13"	"031"	"Riverside CA"	1.621	1 
"06065"	"0406.15"	"031"	"Riverside CA"	1.323	1 
"06065"	"0406.16"	"031"	"Riverside CA"	3.266	1 
"06065"	"0407.01"	"031"	"Riverside CA"	1.357	1 
"06065"	"0407.02"	"031"	"Riverside CA"	1.204	1 
"06065"	"0407.03"	"031"	"Riverside CA"	1.629	1 
"06065"	"0408.06"	"031"	"Riverside CA"	1.04	1 
"06065"	"0408.07"	"031"	"Riverside CA"	0.778	1 
"06065"	"0408.08"	"031"	"Riverside CA"	0.692	1 
"06065"	"0408.09"	"031"	"Riverside CA"	0.923	1 
"06065"	"0408.12"	"031"	"Riverside CA"	1.323	1 
"06065"	"0408.13"	"031"	"Riverside CA"	4.842	1 
"06065"	"0408.14"	"031"	"Riverside CA"	0.42	1 
"06065"	"0408.15"	"031"	"Riverside CA"	0.489	1 
"06065"	"0408.16"	"031"	"Riverside CA"	0.691	1 
"06065"	"0408.21"	"031"	"Riverside CA"	0.667	1 
"06065"	"0409.01"	"031"	"Riverside CA"	0.812	1 
"06065"	"0409.02"	"031"	"Riverside CA"	2.943	1 
"06065"	"0409.03"	"031"	"Riverside CA"	0.33	1 
"06065"	"0409.04"	"031"	"Riverside CA"	0.483	1 
"06065"	"0410.01"	"031"	"Riverside CA"	0.189	1 
"06065"	"0410.02"	"031"	"Riverside CA"	0.395	1 
"06065"	"0410.03"	"031"	"Riverside CA"	0.713	1 
"06065"	"0410.04"	"031"	"Riverside CA"	3.779	1 
"06065"	"0411.01"	"031"	"Riverside CA"	0.609	1 
"06065"	"0411.02"	"031"	"Riverside CA"	0.949	1 
"06065"	"0412.01"	"031"	"Riverside CA"	0.998	1 
"06065"	"0412.02"	"031"	"Riverside CA"	0.481	1 
"06065"	"0412.03"	"031"	"Riverside CA"	0.332	1 
"06065"	"0413.01"	"031"	"Riverside CA"	0.819	1 
"06065"	"0413.02"	"031"	"Riverside CA"	0.574	1 
"06065"	"0414.03"	"031"	"Riverside CA"	0.883	1 
"06065"	"0414.04"	"028"	"Riverside CA"	0.083	0.158 
"06065"	"0414.04"	"031"	"Riverside CA"	0.443	0.842 
"06065"	"0414.05"	"031"	"Riverside CA"	0.689	1 
"06065"	"0414.06"	"031"	"Riverside CA"	0.726	1 
"06065"	"0414.07"	"031"	"Riverside CA"	0.623	1 
"06065"	"0414.08"	"031"	"Riverside CA"	0.549	1 
"06065"	"0414.09"	"028"	"Riverside CA"	6.474	0.397 
"06065"	"0414.09"	"031"	"Riverside CA"	9.821	0.603 
"06065"	"0414.10"	"031"	"Riverside CA"	0.754	1 
"06065"	"0414.11"	"031"	"Riverside CA"	0.342	1 
"06065"	"0414.12"	"031"	"Riverside CA"	0.827	1 
"06065"	"0415.00"	"031"	"Riverside CA"	5.386	1 
"06065"	"0416.00"	"031"	"Riverside CA"	1.267	1 
"06065"	"0417.02"	"031"	"Riverside CA"	0.588	1 
"06065"	"0417.03"	"031"	"Riverside CA"	0.376	1 
"06065"	"0417.04"	"031"	"Riverside CA"	0.354	1 
"06065"	"0418.03"	"031"	"Riverside CA"	1.166	1 
"06065"	"0418.04"	"031"	"Riverside CA"	0.932	1 
"06065"	"0418.05"	"031"	"Riverside CA"	0.639	1 
"06065"	"0418.06"	"031"	"Riverside CA"	0.616	1 
"06065"	"0418.07"	"031"	"Riverside CA"	0.39	1 
"06065"	"0418.08"	"031"	"Riverside CA"	1.208	1 
"06065"	"0418.09"	"031"	"Riverside CA"	1.048	1 
"06065"	"0418.10"	"031"	"Riverside CA"	1.367	1 
"06065"	"0418.12"	"031"	"Riverside CA"	0.503	1 
"06065"	"0418.13"	"031"	"Riverside CA"	0.69	1 
"06065"	"0419.04"	"031"	"Riverside CA"	1.447	1 
"06065"	"0419.05"	"031"	"Riverside CA"	0.311	1 
"06065"	"0419.06"	"031"	"Riverside CA"	0.55	1 
"06065"	"0419.09"	"031"	"Riverside CA"	3.349	1 
"06065"	"0419.10"	"028"	"Riverside CA"	3.485	0.808 
"06065"	"0419.10"	"031"	"Riverside CA"	0.826	0.192 
"06065"	"0419.11"	"028"	"Riverside CA"	27.127	1 
"06065"	"0419.12"	"031"	"Riverside CA"	1.692	1 
"06065"	"0419.13"	"031"	"Riverside CA"	1.489	1 
"06065"	"0420.03"	"028"	"Riverside CA"	3.95	0.886 
"06065"	"0420.03"	"031"	"Riverside CA"	0.507	0.114 
"06065"	"0420.04"	"028"	"Riverside CA"	2.149	0.989 
"06065"	"0420.04"	"031"	"Riverside CA"	0.024	0.011 
"06065"	"0420.05"	"028"	"Riverside CA"	2.231	0.587 
"06065"	"0420.05"	"031"	"Riverside CA"	1.568	0.413 
"06065"	"0420.07"	"028"	"Riverside CA"	51.401	0.995 
"06065"	"0420.07"	"031"	"Riverside CA"	0.278	0.005 
"06065"	"0420.08"	"028"	"Riverside CA"	15.179	0.897 
"06065"	"0420.08"	"031"	"Riverside CA"	1.748	0.103 
"06065"	"0420.09"	"028"	"Riverside CA"	1.478	0.323 
"06065"	"0420.09"	"031"	"Riverside CA"	3.09	0.677 
"06065"	"0420.10"	"031"	"Riverside CA"	4.212	1 
"06065"	"0420.12"	"031"	"Riverside CA"	1.038	1 
"06065"	"0420.13"	"031"	"Riverside CA"	1.148	1 
"06065"	"0420.14"	"031"	"Riverside CA"	1.5	1 
