"county"	"tract"	"sldl12"	"cntyname"	"LandSQMI"	"afact"
"county"	"2010 Tract"	"sldl12"	"cntyname"	"Land Area Sq Mls"	"tract to sldl12 alloc factor"
"06081"	"6074.00"	"022"	"San Mateo CA"	0.439	1 
"06081"	"6075.00"	"022"	"San Mateo CA"	0.758	1 
"06081"	"6076.00"	"022"	"San Mateo CA"	0.504	1 
"06081"	"6077.01"	"022"	"San Mateo CA"	0.476	1 
"06081"	"6077.02"	"022"	"San Mateo CA"	0.236	1 
"06081"	"6078.00"	"022"	"San Mateo CA"	0.402	1 
"06081"	"6079.00"	"022"	"San Mateo CA"	0.503	1 
"06081"	"6080.01"	"022"	"San Mateo CA"	0.225	1 
"06081"	"6080.02"	"022"	"San Mateo CA"	0.328	1 
"06081"	"6080.04"	"022"	"San Mateo CA"	1.42	1 
"06081"	"6080.13"	"022"	"San Mateo CA"	0.451	1 
"06081"	"6080.23"	"022"	"San Mateo CA"	0.311	1 
"06081"	"6081.00"	"022"	"San Mateo CA"	0.234	1 
"06081"	"6082.00"	"022"	"San Mateo CA"	0.403	1 
"06081"	"6083.00"	"022"	"San Mateo CA"	0.384	1 
"06081"	"6084.00"	"022"	"San Mateo CA"	0.483	1 
"06081"	"6085.01"	"022"	"San Mateo CA"	0.483	1 
"06081"	"6085.02"	"022"	"San Mateo CA"	0.197	1 
"06081"	"6086.00"	"022"	"San Mateo CA"	0.635	1 
"06081"	"6087.00"	"022"	"San Mateo CA"	0.971	1 
"06081"	"6088.00"	"022"	"San Mateo CA"	1.103	1 
"06081"	"6089.00"	"022"	"San Mateo CA"	2.367	1 
"06081"	"6090.00"	"022"	"San Mateo CA"	0.522	1 
"06081"	"6091.00"	"022"	"San Mateo CA"	1.298	1 
"06081"	"6092.01"	"022"	"San Mateo CA"	0.41	1 
"06081"	"6092.02"	"022"	"San Mateo CA"	0.351	1 
"06081"	"6093.00"	"022"	"San Mateo CA"	0.362	1 
"06081"	"6094.00"	"022"	"San Mateo CA"	0.422	1 
"06081"	"6095.00"	"022"	"San Mateo CA"	0.742	1 
"06081"	"6096.01"	"022"	"San Mateo CA"	0.927	1 
"06081"	"6096.02"	"022"	"San Mateo CA"	0.385	1 
"06081"	"6096.03"	"022"	"San Mateo CA"	2.306	1 
"06081"	"6097.00"	"022"	"San Mateo CA"	1.535	0.734 
"06081"	"6097.00"	"024"	"San Mateo CA"	0.557	0.266 
"06081"	"6098.00"	"022"	"San Mateo CA"	0.791	1 
"06081"	"6099.00"	"022"	"San Mateo CA"	0.489	1 
"06081"	"6100.00"	"022"	"San Mateo CA"	0.533	1 
"06081"	"6101.00"	"022"	"San Mateo CA"	0.194	1 
"06081"	"6102.01"	"022"	"San Mateo CA"	0.555	1 
"06081"	"6102.02"	"022"	"San Mateo CA"	0.659	1 
"06081"	"6102.03"	"022"	"San Mateo CA"	0.234	1 
"06081"	"6103.02"	"022"	"San Mateo CA"	9.28	0.998 
"06081"	"6103.02"	"024"	"San Mateo CA"	0.019	0.002 
"06081"	"6103.03"	"022"	"San Mateo CA"	1.333	1 
"06081"	"6103.04"	"022"	"San Mateo CA"	1.352	1 
"06081"	"6104.00"	"022"	"San Mateo CA"	0.391	1 
"06081"	"6105.00"	"022"	"San Mateo CA"	0.049	0.103 
"06081"	"6105.00"	"024"	"San Mateo CA"	0.424	0.897 
"06081"	"6106.01"	"024"	"San Mateo CA"	0.357	1 
"06081"	"6106.02"	"024"	"San Mateo CA"	0.412	1 
"06081"	"6107.00"	"022"	"San Mateo CA"	0.428	0.984 
"06081"	"6107.00"	"024"	"San Mateo CA"	0.007	0.016 
"06081"	"6108.00"	"022"	"San Mateo CA"	0.196	1 
"06081"	"6109.00"	"022"	"San Mateo CA"	0.426	1 
"06081"	"6110.00"	"022"	"San Mateo CA"	0.53	1 
"06081"	"6111.00"	"022"	"San Mateo CA"	1.28	1 
"06081"	"6112.00"	"022"	"San Mateo CA"	0.436	1 
"06081"	"6113.00"	"022"	"San Mateo CA"	0.118	0.175 
"06081"	"6113.00"	"024"	"San Mateo CA"	0.557	0.825 
"06081"	"6114.00"	"024"	"San Mateo CA"	3.402	1 
"06081"	"6115.00"	"024"	"San Mateo CA"	1.615	1 
"06081"	"6116.00"	"024"	"San Mateo CA"	0.322	1 
"06081"	"6117.00"	"024"	"San Mateo CA"	3.922	1 
"06081"	"6118.00"	"024"	"San Mateo CA"	1.523	1 
"06081"	"6119.00"	"024"	"San Mateo CA"	1.258	1 
"06081"	"6120.00"	"024"	"San Mateo CA"	0.508	1 
"06081"	"6121.00"	"024"	"San Mateo CA"	0.384	1 
"06081"	"6125.00"	"024"	"San Mateo CA"	0.768	1 
"06081"	"6126.00"	"024"	"San Mateo CA"	0.504	1 
"06081"	"6127.00"	"024"	"San Mateo CA"	0.492	1 
"06081"	"6128.00"	"024"	"San Mateo CA"	0.638	1 
"06081"	"6129.00"	"024"	"San Mateo CA"	0.619	1 
"06081"	"6130.00"	"024"	"San Mateo CA"	1.789	1 
"06081"	"6132.00"	"024"	"San Mateo CA"	15.42	1 
"06081"	"6133.00"	"024"	"San Mateo CA"	3.648	1 
"06081"	"6134.00"	"024"	"San Mateo CA"	17.428	1 
"06081"	"6135.01"	"022"	"San Mateo CA"	13.285	0.406 
"06081"	"6135.01"	"024"	"San Mateo CA"	19.437	0.594 
"06081"	"6135.02"	"022"	"San Mateo CA"	3.69	0.396 
"06081"	"6135.02"	"024"	"San Mateo CA"	5.623	0.604 
"06081"	"6136.00"	"022"	"San Mateo CA"	8.048	0.999 
"06081"	"6136.00"	"024"	"San Mateo CA"	0.005	0.001 
"06081"	"6137.00"	"024"	"San Mateo CA"	42.502	1 
"06081"	"6138.00"	"024"	"San Mateo CA"	180.637	1 
"06081"	"6139.00"	"024"	"San Mateo CA"	1.054	1 
"06081"	"6140.00"	"022"	"San Mateo CA"	1.212	1 
"06081"	"9843.00"	"022"	"San Mateo CA"	3.052	1 
"06083"	"0001.01"	"037"	"Santa Barbara CA"	1.469	1 
"06083"	"0001.02"	"037"	"Santa Barbara CA"	0.945	1 
"06083"	"0001.03"	"037"	"Santa Barbara CA"	16.56	1 
"06083"	"0002.00"	"037"	"Santa Barbara CA"	1.09	1 
"06083"	"0003.01"	"037"	"Santa Barbara CA"	0.197	1 
"06083"	"0003.02"	"037"	"Santa Barbara CA"	0.394	1 
"06083"	"0004.00"	"037"	"Santa Barbara CA"	0.794	1 
"06083"	"0005.01"	"037"	"Santa Barbara CA"	9.08	1 
"06083"	"0005.02"	"037"	"Santa Barbara CA"	1.185	1 
"06083"	"0006.00"	"037"	"Santa Barbara CA"	1.535	1 
"06083"	"0007.00"	"037"	"Santa Barbara CA"	8.75	1 
"06083"	"0008.01"	"037"	"Santa Barbara CA"	0.367	1 
"06083"	"0008.04"	"037"	"Santa Barbara CA"	1.077	1 
"06083"	"0009.00"	"037"	"Santa Barbara CA"	0.678	1 
"06083"	"0010.00"	"037"	"Santa Barbara CA"	0.486	1 
"06083"	"0011.01"	"037"	"Santa Barbara CA"	0.319	1 
"06083"	"0011.02"	"037"	"Santa Barbara CA"	0.213	1 
"06083"	"0012.03"	"037"	"Santa Barbara CA"	0.679	1 
"06083"	"0012.06"	"037"	"Santa Barbara CA"	0.454	1 
"06083"	"0012.08"	"037"	"Santa Barbara CA"	0.699	1 
"06083"	"0013.04"	"037"	"Santa Barbara CA"	1.966	1 
"06083"	"0013.06"	"037"	"Santa Barbara CA"	1.594	1 
"06083"	"0014.02"	"037"	"Santa Barbara CA"	1.918	1 
"06083"	"0015.00"	"037"	"Santa Barbara CA"	12.413	1 
"06083"	"0016.01"	"037"	"Santa Barbara CA"	1.631	1 
"06083"	"0016.04"	"037"	"Santa Barbara CA"	0.947	1 
"06083"	"0017.04"	"037"	"Santa Barbara CA"	2.406	1 
"06083"	"0017.06"	"037"	"Santa Barbara CA"	47.035	1 
"06083"	"0018.00"	"035"	"Santa Barbara CA"	338.261	0.292 
"06083"	"0018.00"	"037"	"Santa Barbara CA"	821.566	0.708 
"06083"	"0019.01"	"035"	"Santa Barbara CA"	55.046	0.34 
"06083"	"0019.01"	"037"	"Santa Barbara CA"	106.945	0.66 
"06083"	"0019.03"	"037"	"Santa Barbara CA"	9.064	1 
"06083"	"0019.05"	"035"	"Santa Barbara CA"	0.103	0.001 
"06083"	"0019.05"	"037"	"Santa Barbara CA"	124.888	0.999 
"06083"	"0019.06"	"037"	"Santa Barbara CA"	105.722	1 
"06083"	"0020.05"	"035"	"Santa Barbara CA"	2.451	1 
"06083"	"0020.06"	"035"	"Santa Barbara CA"	161.434	0.959 
"06083"	"0020.06"	"037"	"Santa Barbara CA"	6.853	0.041 
"06083"	"0020.07"	"035"	"Santa Barbara CA"	2.05	1 
"06083"	"0020.08"	"035"	"Santa Barbara CA"	1.272	1 
"06083"	"0020.09"	"035"	"Santa Barbara CA"	1.005	1 
"06083"	"0020.10"	"035"	"Santa Barbara CA"	0.934	1 
"06083"	"0020.11"	"035"	"Santa Barbara CA"	7.098	1 
"06083"	"0020.12"	"035"	"Santa Barbara CA"	1.274	1 
"06083"	"0020.13"	"035"	"Santa Barbara CA"	2.788	1 
"06083"	"0021.01"	"035"	"Santa Barbara CA"	0.534	1 
"06083"	"0021.02"	"035"	"Santa Barbara CA"	0.522	1 
"06083"	"0021.03"	"035"	"Santa Barbara CA"	1.096	1 
"06083"	"0022.05"	"035"	"Santa Barbara CA"	0.432	1 
"06083"	"0022.06"	"035"	"Santa Barbara CA"	0.518	1 
"06083"	"0022.09"	"035"	"Santa Barbara CA"	0.424	1 
"06083"	"0022.10"	"035"	"Santa Barbara CA"	0.9	1 
"06083"	"0022.11"	"035"	"Santa Barbara CA"	3.074	1 
"06083"	"0023.03"	"035"	"Santa Barbara CA"	0.508	1 
"06083"	"0023.04"	"035"	"Santa Barbara CA"	0.504	1 
"06083"	"0023.05"	"035"	"Santa Barbara CA"	0.505	1 
"06083"	"0023.06"	"035"	"Santa Barbara CA"	9.027	1 
"06083"	"0024.02"	"035"	"Santa Barbara CA"	6.289	1 
"06083"	"0024.03"	"035"	"Santa Barbara CA"	0.511	1 
"06083"	"0024.04"	"035"	"Santa Barbara CA"	0.508	1 
"06083"	"0025.02"	"035"	"Santa Barbara CA"	63.363	1 
"06083"	"0026.04"	"035"	"Santa Barbara CA"	6.282	1 
"06083"	"0026.06"	"035"	"Santa Barbara CA"	156.089	1 
"06083"	"0027.02"	"035"	"Santa Barbara CA"	0.557	1 
"06083"	"0027.03"	"035"	"Santa Barbara CA"	0.8	1 
"06083"	"0027.05"	"035"	"Santa Barbara CA"	0.493	1 
"06083"	"0027.06"	"035"	"Santa Barbara CA"	0.493	1 
"06083"	"0027.07"	"035"	"Santa Barbara CA"	0.448	1 
"06083"	"0027.08"	"035"	"Santa Barbara CA"	0.562	1 
"06083"	"0028.02"	"035"	"Santa Barbara CA"	2.188	1 
"06083"	"0028.06"	"035"	"Santa Barbara CA"	0.818	1 
"06083"	"0028.08"	"035"	"Santa Barbara CA"	11.552	1 
"06083"	"0028.09"	"035"	"Santa Barbara CA"	27.399	0.334 
"06083"	"0028.09"	"037"	"Santa Barbara CA"	54.732	0.666 
"06083"	"0029.06"	"037"	"Santa Barbara CA"	1.635	1 
"06083"	"0029.07"	"037"	"Santa Barbara CA"	17.322	1 
"06083"	"0029.09"	"037"	"Santa Barbara CA"	0.98	1 
"06083"	"0029.13"	"037"	"Santa Barbara CA"	0.831	1 
"06083"	"0029.14"	"037"	"Santa Barbara CA"	0.697	1 
"06083"	"0029.15"	"037"	"Santa Barbara CA"	0.522	1 
"06083"	"0029.22"	"037"	"Santa Barbara CA"	1.923	1 
"06083"	"0029.24"	"037"	"Santa Barbara CA"	0.17	1 
"06083"	"0029.26"	"037"	"Santa Barbara CA"	0.129	1 
"06083"	"0029.28"	"037"	"Santa Barbara CA"	0.488	1 
"06083"	"0029.30"	"037"	"Santa Barbara CA"	1.716	1 
"06083"	"0029.32"	"037"	"Santa Barbara CA"	89.501	1 
"06083"	"0030.01"	"037"	"Santa Barbara CA"	1.562	1 
"06083"	"0030.04"	"037"	"Santa Barbara CA"	0.71	1 
"06083"	"0030.05"	"037"	"Santa Barbara CA"	0.993	1 
"06083"	"0030.07"	"037"	"Santa Barbara CA"	4.621	1 
"06083"	"0031.02"	"035"	"Santa Barbara CA"	55.492	0.281 
"06083"	"0031.02"	"037"	"Santa Barbara CA"	141.719	0.719 
"06083"	"9800.00"	"037"	"Santa Barbara CA"	1.727	1 
"06083"	"9801.00"	"037"	"Santa Barbara CA"	195.585	1 
"06085"	"5001.00"	"027"	"Santa Clara CA"	0.755	1 
"06085"	"5002.00"	"027"	"Santa Clara CA"	0.656	1 
"06085"	"5003.00"	"027"	"Santa Clara CA"	1.133	1 
"06085"	"5004.00"	"028"	"Santa Clara CA"	0.391	1 
"06085"	"5005.00"	"028"	"Santa Clara CA"	0.827	1 
"06085"	"5006.00"	"028"	"Santa Clara CA"	0.518	1 
"06085"	"5008.00"	"027"	"Santa Clara CA"	0.638	1 
"06085"	"5009.01"	"027"	"Santa Clara CA"	0.279	1 
"06085"	"5009.02"	"027"	"Santa Clara CA"	0.093	1 
"06085"	"5010.00"	"027"	"Santa Clara CA"	0.31	1 
"06085"	"5011.01"	"027"	"Santa Clara CA"	0.254	1 
"06085"	"5011.02"	"027"	"Santa Clara CA"	0.474	1 
"06085"	"5012.00"	"027"	"Santa Clara CA"	0.321	1 
"06085"	"5013.00"	"027"	"Santa Clara CA"	0.288	1 
"06085"	"5014.01"	"027"	"Santa Clara CA"	0.393	1 
"06085"	"5014.02"	"027"	"Santa Clara CA"	0.205	1 
"06085"	"5015.01"	"027"	"Santa Clara CA"	0.243	1 
"06085"	"5015.02"	"027"	"Santa Clara CA"	0.336	1 
"06085"	"5016.00"	"027"	"Santa Clara CA"	0.47	1 
"06085"	"5017.00"	"027"	"Santa Clara CA"	0.423	1 
"06085"	"5018.00"	"027"	"Santa Clara CA"	0.256	0.42 
"06085"	"5018.00"	"028"	"Santa Clara CA"	0.354	0.58 
"06085"	"5019.00"	"028"	"Santa Clara CA"	0.595	1 
"06085"	"5020.01"	"028"	"Santa Clara CA"	0.513	1 
"06085"	"5020.02"	"028"	"Santa Clara CA"	0.342	1 
"06085"	"5021.01"	"028"	"Santa Clara CA"	0.749	1 
"06085"	"5021.02"	"028"	"Santa Clara CA"	0.701	1 
"06085"	"5022.01"	"028"	"Santa Clara CA"	0.374	1 
"06085"	"5022.02"	"028"	"Santa Clara CA"	0.435	1 
"06085"	"5023.01"	"028"	"Santa Clara CA"	0.474	1 
"06085"	"5023.02"	"028"	"Santa Clara CA"	0.259	1 
"06085"	"5024.00"	"028"	"Santa Clara CA"	1.038	1 
"06085"	"5025.00"	"028"	"Santa Clara CA"	0.964	1 
"06085"	"5026.01"	"028"	"Santa Clara CA"	0.546	1 
"06085"	"5026.03"	"028"	"Santa Clara CA"	0.468	1 
"06085"	"5026.04"	"028"	"Santa Clara CA"	0.495	1 
"06085"	"5027.01"	"028"	"Santa Clara CA"	0.667	1 
"06085"	"5027.02"	"028"	"Santa Clara CA"	1.173	1 
"06085"	"5028.00"	"028"	"Santa Clara CA"	0.686	1 
"06085"	"5029.01"	"028"	"Santa Clara CA"	0.727	1 
"06085"	"5029.02"	"028"	"Santa Clara CA"	1.015	1 
"06085"	"5029.03"	"028"	"Santa Clara CA"	0.727	1 
"06085"	"5029.06"	"028"	"Santa Clara CA"	0.597	1 
"06085"	"5029.07"	"028"	"Santa Clara CA"	0.483	1 
"06085"	"5029.08"	"028"	"Santa Clara CA"	0.804	1 
"06085"	"5029.09"	"028"	"Santa Clara CA"	0.502	1 
"06085"	"5029.10"	"028"	"Santa Clara CA"	0.457	1 
"06085"	"5030.01"	"028"	"Santa Clara CA"	0.663	1 
"06085"	"5030.02"	"028"	"Santa Clara CA"	0.526	1 
"06085"	"5030.03"	"028"	"Santa Clara CA"	0.749	1 
"06085"	"5031.05"	"027"	"Santa Clara CA"	0.687	1 
"06085"	"5031.08"	"027"	"Santa Clara CA"	0.878	1 
"06085"	"5031.10"	"027"	"Santa Clara CA"	0.31	1 
"06085"	"5031.11"	"027"	"Santa Clara CA"	0.359	1 
"06085"	"5031.12"	"027"	"Santa Clara CA"	0.438	1 
"06085"	"5031.13"	"027"	"Santa Clara CA"	0.277	1 
"06085"	"5031.15"	"027"	"Santa Clara CA"	1.751	1 
"06085"	"5031.16"	"027"	"Santa Clara CA"	0.443	1 
"06085"	"5031.17"	"027"	"Santa Clara CA"	0.193	1 
"06085"	"5031.18"	"027"	"Santa Clara CA"	0.218	1 
"06085"	"5031.21"	"027"	"Santa Clara CA"	0.847	1 
"06085"	"5031.22"	"027"	"Santa Clara CA"	1.398	1 
"06085"	"5031.23"	"027"	"Santa Clara CA"	0.26	1 
"06085"	"5032.04"	"027"	"Santa Clara CA"	0.546	1 
"06085"	"5032.07"	"027"	"Santa Clara CA"	0.514	1 
"06085"	"5032.08"	"027"	"Santa Clara CA"	0.44	1 
"06085"	"5032.10"	"027"	"Santa Clara CA"	0.612	1 
"06085"	"5032.11"	"027"	"Santa Clara CA"	0.415	1 
"06085"	"5032.12"	"027"	"Santa Clara CA"	0.651	1 
"06085"	"5032.13"	"027"	"Santa Clara CA"	0.424	1 
"06085"	"5032.14"	"027"	"Santa Clara CA"	0.689	1 
"06085"	"5032.17"	"027"	"Santa Clara CA"	0.232	1 
"06085"	"5032.18"	"027"	"Santa Clara CA"	0.226	1 
"06085"	"5033.04"	"027"	"Santa Clara CA"	0.559	1 
"06085"	"5033.05"	"027"	"Santa Clara CA"	0.898	1 
"06085"	"5033.06"	"027"	"Santa Clara CA"	0.644	1 
"06085"	"5033.12"	"025"	"Santa Clara CA"	5.375	0.925 
"06085"	"5033.12"	"027"	"Santa Clara CA"	0.433	0.075 
"06085"	"5033.13"	"027"	"Santa Clara CA"	0.624	1 
"06085"	"5033.15"	"027"	"Santa Clara CA"	0.635	1 
"06085"	"5033.21"	"027"	"Santa Clara CA"	0.677	1 
"06085"	"5033.22"	"027"	"Santa Clara CA"	0.558	1 
"06085"	"5033.23"	"027"	"Santa Clara CA"	0.437	1 
"06085"	"5033.24"	"027"	"Santa Clara CA"	0.32	1 
"06085"	"5033.25"	"027"	"Santa Clara CA"	0.433	1 
"06085"	"5033.26"	"025"	"Santa Clara CA"	0.669	0.409 
"06085"	"5033.26"	"027"	"Santa Clara CA"	0.966	0.591 
"06085"	"5033.27"	"027"	"Santa Clara CA"	0.562	1 
"06085"	"5033.29"	"027"	"Santa Clara CA"	0.453	1 
"06085"	"5033.30"	"025"	"Santa Clara CA"	4.292	0.625 
"06085"	"5033.30"	"027"	"Santa Clara CA"	2.574	0.375 
"06085"	"5033.31"	"027"	"Santa Clara CA"	0.527	1 
"06085"	"5033.32"	"025"	"Santa Clara CA"	1.178	0.387 
"06085"	"5033.32"	"027"	"Santa Clara CA"	1.863	0.613 
"06085"	"5033.33"	"027"	"Santa Clara CA"	0.796	1 
"06085"	"5033.34"	"025"	"Santa Clara CA"	1.405	0.276 
"06085"	"5033.34"	"027"	"Santa Clara CA"	3.688	0.724 
"06085"	"5033.36"	"027"	"Santa Clara CA"	0.352	1 
"06085"	"5033.37"	"027"	"Santa Clara CA"	0.291	1 
"06085"	"5034.01"	"027"	"Santa Clara CA"	0.29	1 
"06085"	"5034.02"	"027"	"Santa Clara CA"	0.324	1 
"06085"	"5035.04"	"027"	"Santa Clara CA"	0.433	1 
"06085"	"5035.06"	"027"	"Santa Clara CA"	0.386	1 
"06085"	"5035.07"	"027"	"Santa Clara CA"	0.15	1 
"06085"	"5035.08"	"027"	"Santa Clara CA"	0.389	1 
"06085"	"5035.09"	"027"	"Santa Clara CA"	0.416	1 
"06085"	"5035.10"	"027"	"Santa Clara CA"	0.399	1 
"06085"	"5035.11"	"027"	"Santa Clara CA"	0.32	1 
"06085"	"5036.01"	"025"	"Santa Clara CA"	0.358	0.689 
"06085"	"5036.01"	"027"	"Santa Clara CA"	0.162	0.311 
"06085"	"5036.02"	"027"	"Santa Clara CA"	0.462	1 
"06085"	"5037.03"	"027"	"Santa Clara CA"	0.26	1 
"06085"	"5037.07"	"027"	"Santa Clara CA"	0.291	1 
"06085"	"5037.08"	"025"	"Santa Clara CA"	0.47	1 
"06085"	"5037.09"	"025"	"Santa Clara CA"	0.342	1 
"06085"	"5037.10"	"027"	"Santa Clara CA"	0.232	1 
"06085"	"5037.11"	"027"	"Santa Clara CA"	0.364	1 
"06085"	"5037.12"	"027"	"Santa Clara CA"	0.249	1 
"06085"	"5037.13"	"027"	"Santa Clara CA"	0.19	1 
"06085"	"5038.02"	"025"	"Santa Clara CA"	0.647	1 
"06085"	"5038.03"	"025"	"Santa Clara CA"	0.404	1 
"06085"	"5038.04"	"025"	"Santa Clara CA"	0.588	1 
"06085"	"5039.02"	"027"	"Santa Clara CA"	0.395	1 
"06085"	"5039.03"	"027"	"Santa Clara CA"	0.357	1 
"06085"	"5040.01"	"027"	"Santa Clara CA"	0.439	1 
"06085"	"5040.02"	"027"	"Santa Clara CA"	0.402	1 
"06085"	"5041.01"	"027"	"Santa Clara CA"	0.384	1 
"06085"	"5041.02"	"027"	"Santa Clara CA"	0.519	1 
"06085"	"5042.01"	"025"	"Santa Clara CA"	0.657	0.569 
"06085"	"5042.01"	"027"	"Santa Clara CA"	0.497	0.431 
"06085"	"5042.02"	"025"	"Santa Clara CA"	4.079	0.679 
"06085"	"5042.02"	"027"	"Santa Clara CA"	1.924	0.321 
"06085"	"5043.07"	"025"	"Santa Clara CA"	0.658	1 
"06085"	"5043.08"	"025"	"Santa Clara CA"	7.186	1 
"06085"	"5043.11"	"025"	"Santa Clara CA"	0.84	1 
"06085"	"5043.14"	"025"	"Santa Clara CA"	0.57	1 
"06085"	"5043.15"	"025"	"Santa Clara CA"	0.613	1 
"06085"	"5043.16"	"025"	"Santa Clara CA"	0.429	1 
"06085"	"5043.17"	"025"	"Santa Clara CA"	0.46	1 
"06085"	"5043.18"	"025"	"Santa Clara CA"	1.684	1 
"06085"	"5043.19"	"025"	"Santa Clara CA"	0.8	1 
"06085"	"5043.20"	"025"	"Santa Clara CA"	0.362	1 
"06085"	"5043.21"	"025"	"Santa Clara CA"	0.57	1 
"06085"	"5043.22"	"025"	"Santa Clara CA"	1.234	1 
"06085"	"5043.23"	"025"	"Santa Clara CA"	0.49	1 
"06085"	"5044.10"	"025"	"Santa Clara CA"	0.429	1 
"06085"	"5044.11"	"025"	"Santa Clara CA"	0.527	1 
"06085"	"5044.12"	"025"	"Santa Clara CA"	0.38	1 
"06085"	"5044.13"	"025"	"Santa Clara CA"	0.245	1 
"06085"	"5044.14"	"025"	"Santa Clara CA"	0.686	1 
"06085"	"5044.15"	"025"	"Santa Clara CA"	0.466	1 
"06085"	"5044.16"	"025"	"Santa Clara CA"	0.434	1 
"06085"	"5044.17"	"025"	"Santa Clara CA"	3.317	1 
"06085"	"5044.18"	"025"	"Santa Clara CA"	0.397	1 
"06085"	"5044.20"	"025"	"Santa Clara CA"	6.494	1 
"06085"	"5044.21"	"025"	"Santa Clara CA"	0.62	1 
"06085"	"5044.22"	"025"	"Santa Clara CA"	0.335	1 
"06085"	"5044.23"	"025"	"Santa Clara CA"	0.215	1 
"06085"	"5045.04"	"025"	"Santa Clara CA"	2.309	1 
"06085"	"5045.05"	"025"	"Santa Clara CA"	0.784	1 
"06085"	"5045.06"	"025"	"Santa Clara CA"	0.699	1 
"06085"	"5045.07"	"025"	"Santa Clara CA"	0.693	1 
"06085"	"5046.01"	"024"	"Santa Clara CA"	7.43	1 
"06085"	"5046.02"	"024"	"Santa Clara CA"	5.095	0.231 
"06085"	"5046.02"	"025"	"Santa Clara CA"	16.949	0.769 
"06085"	"5047.00"	"024"	"Santa Clara CA"	2.474	1 
"06085"	"5048.02"	"024"	"Santa Clara CA"	0.707	1 
"06085"	"5048.03"	"024"	"Santa Clara CA"	0.558	1 
"06085"	"5048.05"	"024"	"Santa Clara CA"	0.56	1 
"06085"	"5048.06"	"024"	"Santa Clara CA"	0.318	1 
"06085"	"5049.01"	"025"	"Santa Clara CA"	0.548	1 
"06085"	"5050.01"	"025"	"Santa Clara CA"	3.449	1 
"06085"	"5050.06"	"025"	"Santa Clara CA"	5.372	1 
"06085"	"5050.07"	"025"	"Santa Clara CA"	1.178	1 
"06085"	"5050.08"	"025"	"Santa Clara CA"	0.638	1 
"06085"	"5050.09"	"025"	"Santa Clara CA"	1.386	1 
"06085"	"5051.00"	"025"	"Santa Clara CA"	2.699	1 
"06085"	"5052.02"	"024"	"Santa Clara CA"	0.061	0.017 
"06085"	"5052.02"	"025"	"Santa Clara CA"	3.494	0.983 
"06085"	"5052.03"	"025"	"Santa Clara CA"	0.347	0.606 
"06085"	"5052.03"	"028"	"Santa Clara CA"	0.226	0.394 
"06085"	"5053.01"	"024"	"Santa Clara CA"	0.011	0.032 
"06085"	"5053.01"	"025"	"Santa Clara CA"	0.345	0.968 
"06085"	"5053.02"	"025"	"Santa Clara CA"	0.556	1 
"06085"	"5053.03"	"025"	"Santa Clara CA"	0.419	1 
"06085"	"5053.04"	"025"	"Santa Clara CA"	0.386	1 
"06085"	"5053.05"	"024"	"Santa Clara CA"	0.004	0.006 
"06085"	"5053.05"	"025"	"Santa Clara CA"	0.599	0.994 
"06085"	"5054.01"	"025"	"Santa Clara CA"	0.453	1 
"06085"	"5054.02"	"025"	"Santa Clara CA"	0.411	1 
"06085"	"5054.03"	"025"	"Santa Clara CA"	0.536	1 
"06085"	"5055.00"	"025"	"Santa Clara CA"	0.531	1 
"06085"	"5056.00"	"025"	"Santa Clara CA"	0.369	1 
"06085"	"5057.00"	"025"	"Santa Clara CA"	0.618	0.992 
"06085"	"5057.00"	"028"	"Santa Clara CA"	0.005	0.008 
"06085"	"5058.00"	"025"	"Santa Clara CA"	0.03	0.046 
"06085"	"5058.00"	"028"	"Santa Clara CA"	0.619	0.954 
"06085"	"5059.00"	"025"	"Santa Clara CA"	0.778	0.936 
"06085"	"5059.00"	"028"	"Santa Clara CA"	0.053	0.064 
"06085"	"5060.00"	"025"	"Santa Clara CA"	0.512	1 
"06085"	"5061.01"	"025"	"Santa Clara CA"	0.583	1 
"06085"	"5061.02"	"025"	"Santa Clara CA"	0.439	1 
"06085"	"5061.03"	"025"	"Santa Clara CA"	0.593	1 
"06085"	"5062.02"	"028"	"Santa Clara CA"	0.971	1 
"06085"	"5062.03"	"028"	"Santa Clara CA"	0.419	1 
"06085"	"5062.04"	"028"	"Santa Clara CA"	0.706	1 
"06085"	"5063.01"	"028"	"Santa Clara CA"	0.568	1 
"06085"	"5063.02"	"028"	"Santa Clara CA"	0.783	1 
"06085"	"5063.04"	"028"	"Santa Clara CA"	0.422	1 
"06085"	"5063.05"	"028"	"Santa Clara CA"	0.422	1 
"06085"	"5064.01"	"028"	"Santa Clara CA"	0.512	1 
"06085"	"5064.02"	"028"	"Santa Clara CA"	0.564	1 
"06085"	"5065.01"	"028"	"Santa Clara CA"	0.341	1 
"06085"	"5065.02"	"028"	"Santa Clara CA"	1.091	1 
"06085"	"5065.03"	"028"	"Santa Clara CA"	0.686	1 
"06085"	"5066.01"	"028"	"Santa Clara CA"	0.607	1 
"06085"	"5066.03"	"028"	"Santa Clara CA"	0.501	1 
"06085"	"5066.04"	"028"	"Santa Clara CA"	0.948	1 
"06085"	"5066.05"	"028"	"Santa Clara CA"	0.391	1 
"06085"	"5066.06"	"028"	"Santa Clara CA"	0.459	1 
"06085"	"5067.01"	"028"	"Santa Clara CA"	0.616	1 
"06085"	"5067.02"	"028"	"Santa Clara CA"	0.647	1 
"06085"	"5067.03"	"028"	"Santa Clara CA"	0.523	1 
