"county","tract","cbsa","cntyname","cbsaname","hus10","afact","AFACT2"
"06075","0214.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1770,1,0.001
"06075","0215.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2627,1,0.002
"06075","0216.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2165,1,0.001
"06075","0217.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1876,1,0.001
"06075","0218.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1884,1,0.001
"06075","0226.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",944,1,0.001
"06075","0227.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1052,1,0.001
"06075","0227.04","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1717,1,0.001
"06075","0228.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1971,1,0.001
"06075","0228.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",630,1,0
"06075","0228.03","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1606,1,0.001
"06075","0229.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1500,1,0.001
"06075","0229.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",839,1,0
"06075","0229.03","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1167,1,0.001
"06075","0230.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1380,1,0.001
"06075","0230.03","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1213,1,0.001
"06075","0231.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1272,1,0.001
"06075","0231.03","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1301,1,0.001
"06075","0232.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1326,1,0.001
"06075","0233.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1000,1,0.001
"06075","0234.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1044,1,0.001
"06075","0251.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1357,1,0.001
"06075","0252.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2257,1,0.001
"06075","0253.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1881,1,0.001
"06075","0254.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1352,1,0.001
"06075","0254.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1107,1,0.001
"06075","0254.03","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1531,1,0.001
"06075","0255.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2586,1,0.001
"06075","0256.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1629,1,0.001
"06075","0257.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1404,1,0.001
"06075","0257.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1291,1,0.001
"06075","0258.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",613,1,0
"06075","0259.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1410,1,0.001
"06075","0260.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1579,1,0.001
"06075","0260.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",984,1,0.001
"06075","0260.03","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1369,1,0.001
"06075","0260.04","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1205,1,0.001
"06075","0261.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1953,1,0.001
"06075","0262.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2010,1,0.001
"06075","0263.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1343,1,0.001
"06075","0263.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1523,1,0.001
"06075","0263.03","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1299,1,0.001
"06075","0264.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1062,1,0.001
"06075","0264.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1168,1,0.001
"06075","0264.03","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1120,1,0.001
"06075","0264.04","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",699,1,0
"06075","0301.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2158,1,0.001
"06075","0301.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2338,1,0.001
"06075","0302.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1950,1,0.001
"06075","0302.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2229,1,0.001
"06075","0303.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2522,1,0.001
"06075","0303.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1452,1,0.001
"06075","0304.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2004,1,0.001
"06075","0305.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1056,1,0.001
"06075","0306.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",901,1,0.001
"06075","0307.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2747,1,0.002
"06075","0308.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2315,1,0.001
"06075","0309.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2435,1,0.001
"06075","0310.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1322,1,0.001
"06075","0311.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2590,1,0.001
"06075","0312.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1861,1,0.001
"06075","0312.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",879,1,0.001
"06075","0313.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1304,1,0.001
"06075","0313.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1901,1,0.001
"06075","0314.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1911,1,0.001
"06075","0326.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1845,1,0.001
"06075","0326.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1743,1,0.001
"06075","0327.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2559,1,0.001
"06075","0328.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1521,1,0.001
"06075","0328.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1540,1,0.001
"06075","0329.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1806,1,0.001
"06075","0329.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1394,1,0.001
"06075","0330.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2821,1,0.002
"06075","0331.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1508,1,0.001
"06075","0332.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",794,1,0
"06075","0332.03","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1614,1,0.001
"06075","0332.04","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1770,1,0.001
"06075","0351.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2895,1,0.002
"06075","0352.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1975,1,0.001
"06075","0352.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1891,1,0.001
"06075","0353.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2557,1,0.001
"06075","0354.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2488,1,0.001
"06075","0401.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2022,1,0.001
"06075","0402.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2559,1,0.001
"06075","0426.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1855,1,0.001
"06075","0426.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1548,1,0.001
"06075","0427.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2576,1,0.001
"06075","0428.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1008,1,0.001
"06075","0451.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2290,1,0.001
"06075","0452.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2980,1,0.002
"06075","0476.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2338,1,0.001
"06075","0477.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2019,1,0.001
"06075","0477.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1667,1,0.001
"06075","0478.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1770,1,0.001
"06075","0478.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1617,1,0.001
"06075","0479.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2893,1,0.002
"06075","0479.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1631,1,0.001
"06075","0601.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1160,1,0.001
"06075","0604.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1052,1,0.001
"06075","0605.02","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1005,1,0.001
"06075","0607.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",4751,1,0.003
"06075","0610.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1334,1,0.001
"06075","0611.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2351,1,0.001
"06075","0612.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1235,1,0.001
"06075","0614.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",2552,1,0.001
"06075","0615.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",8255,1,0.005
"06075","9802.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",68,1,0
"06075","9803.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",37,1,0
"06075","9804.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",1,1,0
"06075","9805.01","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",229,1,0
"06075","9806.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",163,1,0
"06075","9809.00","41860","San Francisco CA","San Francisco-Oakland-Hayward, CA",160,1,0
"06077","0001.00","44700","San Joaquin CA","Stockton-Lodi, CA",2320,1,0.01
"06077","0003.00","44700","San Joaquin CA","Stockton-Lodi, CA",1074,1,0.005
"06077","0004.01","44700","San Joaquin CA","Stockton-Lodi, CA",1418,1,0.006
"06077","0004.02","44700","San Joaquin CA","Stockton-Lodi, CA",2281,1,0.01
"06077","0005.00","44700","San Joaquin CA","Stockton-Lodi, CA",912,1,0.004
"06077","0006.00","44700","San Joaquin CA","Stockton-Lodi, CA",654,1,0.003
"06077","0007.00","44700","San Joaquin CA","Stockton-Lodi, CA",1466,1,0.006
"06077","0008.01","44700","San Joaquin CA","Stockton-Lodi, CA",1820,1,0.008
"06077","0009.00","44700","San Joaquin CA","Stockton-Lodi, CA",2148,1,0.009
"06077","0010.00","44700","San Joaquin CA","Stockton-Lodi, CA",2134,1,0.009
"06077","0011.01","44700","San Joaquin CA","Stockton-Lodi, CA",1888,1,0.008
"06077","0011.02","44700","San Joaquin CA","Stockton-Lodi, CA",2114,1,0.009
"06077","0012.00","44700","San Joaquin CA","Stockton-Lodi, CA",1909,1,0.008
"06077","0013.00","44700","San Joaquin CA","Stockton-Lodi, CA",2079,1,0.009
"06077","0014.00","44700","San Joaquin CA","Stockton-Lodi, CA",1973,1,0.008
"06077","0015.00","44700","San Joaquin CA","Stockton-Lodi, CA",2562,1,0.011
"06077","0016.00","44700","San Joaquin CA","Stockton-Lodi, CA",723,1,0.003
"06077","0017.00","44700","San Joaquin CA","Stockton-Lodi, CA",1215,1,0.005
"06077","0018.00","44700","San Joaquin CA","Stockton-Lodi, CA",1157,1,0.005
"06077","0019.00","44700","San Joaquin CA","Stockton-Lodi, CA",1579,1,0.007
"06077","0020.00","44700","San Joaquin CA","Stockton-Lodi, CA",1217,1,0.005
"06077","0021.00","44700","San Joaquin CA","Stockton-Lodi, CA",1528,1,0.007
"06077","0022.01","44700","San Joaquin CA","Stockton-Lodi, CA",840,1,0.004
"06077","0022.02","44700","San Joaquin CA","Stockton-Lodi, CA",1419,1,0.006
"06077","0023.00","44700","San Joaquin CA","Stockton-Lodi, CA",1460,1,0.006
"06077","0024.01","44700","San Joaquin CA","Stockton-Lodi, CA",1338,1,0.006
"06077","0024.02","44700","San Joaquin CA","Stockton-Lodi, CA",635,1,0.003
"06077","0025.03","44700","San Joaquin CA","Stockton-Lodi, CA",702,1,0.003
"06077","0025.04","44700","San Joaquin CA","Stockton-Lodi, CA",1059,1,0.005
"06077","0027.01","44700","San Joaquin CA","Stockton-Lodi, CA",1917,1,0.008
"06077","0027.02","44700","San Joaquin CA","Stockton-Lodi, CA",1140,1,0.005
"06077","0028.00","44700","San Joaquin CA","Stockton-Lodi, CA",1676,1,0.007
"06077","0031.06","44700","San Joaquin CA","Stockton-Lodi, CA",1816,1,0.008
"06077","0031.08","44700","San Joaquin CA","Stockton-Lodi, CA",1951,1,0.008
"06077","0031.09","44700","San Joaquin CA","Stockton-Lodi, CA",2323,1,0.01
"06077","0031.10","44700","San Joaquin CA","Stockton-Lodi, CA",1689,1,0.007
"06077","0031.11","44700","San Joaquin CA","Stockton-Lodi, CA",1827,1,0.008
"06077","0031.12","44700","San Joaquin CA","Stockton-Lodi, CA",1438,1,0.006
"06077","0031.13","44700","San Joaquin CA","Stockton-Lodi, CA",2316,1,0.01
"06077","0031.14","44700","San Joaquin CA","Stockton-Lodi, CA",3769,1,0.016
"06077","0032.03","44700","San Joaquin CA","Stockton-Lodi, CA",1473,1,0.006
"06077","0032.05","44700","San Joaquin CA","Stockton-Lodi, CA",1335,1,0.006
"06077","0032.08","44700","San Joaquin CA","Stockton-Lodi, CA",3840,1,0.016
"06077","0032.09","44700","San Joaquin CA","Stockton-Lodi, CA",1325,1,0.006
"06077","0032.10","44700","San Joaquin CA","Stockton-Lodi, CA",1102,1,0.005
"06077","0032.13","44700","San Joaquin CA","Stockton-Lodi, CA",1550,1,0.007
"06077","0032.14","44700","San Joaquin CA","Stockton-Lodi, CA",1011,1,0.004
"06077","0032.15","44700","San Joaquin CA","Stockton-Lodi, CA",1738,1,0.007
"06077","0032.16","44700","San Joaquin CA","Stockton-Lodi, CA",931,1,0.004
"06077","0032.17","44700","San Joaquin CA","Stockton-Lodi, CA",1043,1,0.004
"06077","0033.05","44700","San Joaquin CA","Stockton-Lodi, CA",1546,1,0.007
"06077","0033.06","44700","San Joaquin CA","Stockton-Lodi, CA",1469,1,0.006
"06077","0033.07","44700","San Joaquin CA","Stockton-Lodi, CA",1856,1,0.008
"06077","0033.08","44700","San Joaquin CA","Stockton-Lodi, CA",717,1,0.003
"06077","0033.10","44700","San Joaquin CA","Stockton-Lodi, CA",1510,1,0.006
"06077","0033.11","44700","San Joaquin CA","Stockton-Lodi, CA",1131,1,0.005
"06077","0033.12","44700","San Joaquin CA","Stockton-Lodi, CA",1080,1,0.005
"06077","0033.13","44700","San Joaquin CA","Stockton-Lodi, CA",1112,1,0.005
"06077","0034.03","44700","San Joaquin CA","Stockton-Lodi, CA",1169,1,0.005
"06077","0034.04","44700","San Joaquin CA","Stockton-Lodi, CA",1815,1,0.008
"06077","0034.05","44700","San Joaquin CA","Stockton-Lodi, CA",1109,1,0.005
"06077","0034.06","44700","San Joaquin CA","Stockton-Lodi, CA",1252,1,0.005
"06077","0034.07","44700","San Joaquin CA","Stockton-Lodi, CA",996,1,0.004
"06077","0034.09","44700","San Joaquin CA","Stockton-Lodi, CA",1414,1,0.006
"06077","0034.10","44700","San Joaquin CA","Stockton-Lodi, CA",1742,1,0.007
"06077","0035.00","44700","San Joaquin CA","Stockton-Lodi, CA",6008,1,0.026
"06077","0036.01","44700","San Joaquin CA","Stockton-Lodi, CA",1352,1,0.006
"06077","0036.02","44700","San Joaquin CA","Stockton-Lodi, CA",1099,1,0.005
"06077","0037.00","44700","San Joaquin CA","Stockton-Lodi, CA",1172,1,0.005
"06077","0038.01","44700","San Joaquin CA","Stockton-Lodi, CA",3320,1,0.014
"06077","0038.02","44700","San Joaquin CA","Stockton-Lodi, CA",1790,1,0.008
"06077","0038.03","44700","San Joaquin CA","Stockton-Lodi, CA",1149,1,0.005
"06077","0039.00","44700","San Joaquin CA","Stockton-Lodi, CA",617,1,0.003
"06077","0040.01","44700","San Joaquin CA","Stockton-Lodi, CA",921,1,0.004
"06077","0040.02","44700","San Joaquin CA","Stockton-Lodi, CA",3596,1,0.015
"06077","0041.02","44700","San Joaquin CA","Stockton-Lodi, CA",2464,1,0.011
"06077","0041.04","44700","San Joaquin CA","Stockton-Lodi, CA",1244,1,0.005
"06077","0041.05","44700","San Joaquin CA","Stockton-Lodi, CA",1928,1,0.008
"06077","0041.06","44700","San Joaquin CA","Stockton-Lodi, CA",680,1,0.003
"06077","0042.01","44700","San Joaquin CA","Stockton-Lodi, CA",2698,1,0.012
"06077","0042.02","44700","San Joaquin CA","Stockton-Lodi, CA",742,1,0.003
"06077","0042.03","44700","San Joaquin CA","Stockton-Lodi, CA",1586,1,0.007
"06077","0042.04","44700","San Joaquin CA","Stockton-Lodi, CA",1486,1,0.006
"06077","0043.02","44700","San Joaquin CA","Stockton-Lodi, CA",2383,1,0.01
"06077","0043.03","44700","San Joaquin CA","Stockton-Lodi, CA",1997,1,0.009
"06077","0043.05","44700","San Joaquin CA","Stockton-Lodi, CA",2181,1,0.009
"06077","0043.07","44700","San Joaquin CA","Stockton-Lodi, CA",1593,1,0.007
"06077","0043.08","44700","San Joaquin CA","Stockton-Lodi, CA",1259,1,0.005
"06077","0044.02","44700","San Joaquin CA","Stockton-Lodi, CA",1803,1,0.008
"06077","0044.03","44700","San Joaquin CA","Stockton-Lodi, CA",1137,1,0.005
"06077","0044.04","44700","San Joaquin CA","Stockton-Lodi, CA",1115,1,0.005
"06077","0045.01","44700","San Joaquin CA","Stockton-Lodi, CA",957,1,0.004
"06077","0045.02","44700","San Joaquin CA","Stockton-Lodi, CA",1323,1,0.006
"06077","0046.00","44700","San Joaquin CA","Stockton-Lodi, CA",2214,1,0.009
"06077","0047.01","44700","San Joaquin CA","Stockton-Lodi, CA",1054,1,0.005
"06077","0047.03","44700","San Joaquin CA","Stockton-Lodi, CA",1409,1,0.006
"06077","0047.04","44700","San Joaquin CA","Stockton-Lodi, CA",1807,1,0.008
"06077","0048.00","44700","San Joaquin CA","Stockton-Lodi, CA",2001,1,0.009
"06077","0049.01","44700","San Joaquin CA","Stockton-Lodi, CA",2649,1,0.011
"06077","0049.02","44700","San Joaquin CA","Stockton-Lodi, CA",2204,1,0.009
"06077","0050.01","44700","San Joaquin CA","Stockton-Lodi, CA",2150,1,0.009
"06077","0050.03","44700","San Joaquin CA","Stockton-Lodi, CA",1880,1,0.008
"06077","0050.04","44700","San Joaquin CA","Stockton-Lodi, CA",2000,1,0.009
"06077","0051.06","44700","San Joaquin CA","Stockton-Lodi, CA",1858,1,0.008
"06077","0051.08","44700","San Joaquin CA","Stockton-Lodi, CA",1500,1,0.006
"06077","0051.09","44700","San Joaquin CA","Stockton-Lodi, CA",1512,1,0.006
"06077","0051.10","44700","San Joaquin CA","Stockton-Lodi, CA",2259,1,0.01
"06077","0051.13","44700","San Joaquin CA","Stockton-Lodi, CA",2351,1,0.01
"06077","0051.14","44700","San Joaquin CA","Stockton-Lodi, CA",2361,1,0.01
"06077","0051.19","44700","San Joaquin CA","Stockton-Lodi, CA",1818,1,0.008
"06077","0051.22","44700","San Joaquin CA","Stockton-Lodi, CA",1675,1,0.007
"06077","0051.23","44700","San Joaquin CA","Stockton-Lodi, CA",1634,1,0.007
"06077","0051.24","44700","San Joaquin CA","Stockton-Lodi, CA",1331,1,0.006
"06077","0051.25","44700","San Joaquin CA","Stockton-Lodi, CA",675,1,0.003
"06077","0051.26","44700","San Joaquin CA","Stockton-Lodi, CA",1419,1,0.006
"06077","0051.27","44700","San Joaquin CA","Stockton-Lodi, CA",1522,1,0.007
"06077","0051.29","44700","San Joaquin CA","Stockton-Lodi, CA",1063,1,0.005
"06077","0051.30","44700","San Joaquin CA","Stockton-Lodi, CA",940,1,0.004
"06077","0051.31","44700","San Joaquin CA","Stockton-Lodi, CA",1291,1,0.006
"06077","0051.32","44700","San Joaquin CA","Stockton-Lodi, CA",1097,1,0.005
"06077","0051.33","44700","San Joaquin CA","Stockton-Lodi, CA",1403,1,0.006
"06077","0051.34","44700","San Joaquin CA","Stockton-Lodi, CA",1584,1,0.007
"06077","0051.35","44700","San Joaquin CA","Stockton-Lodi, CA",1883,1,0.008
"06077","0052.02","44700","San Joaquin CA","Stockton-Lodi, CA",2153,1,0.009
"06077","0052.06","44700","San Joaquin CA","Stockton-Lodi, CA",5437,1,0.023
"06077","0052.07","44700","San Joaquin CA","Stockton-Lodi, CA",3910,1,0.017
"06077","0052.08","44700","San Joaquin CA","Stockton-Lodi, CA",2014,1,0.009
"06077","0052.09","44700","San Joaquin CA","Stockton-Lodi, CA",2012,1,0.009
"06077","0052.10","44700","San Joaquin CA","Stockton-Lodi, CA",3338,1,0.014
"06077","0053.02","44700","San Joaquin CA","Stockton-Lodi, CA",2284,1,0.01
"06077","0053.03","44700","San Joaquin CA","Stockton-Lodi, CA",1678,1,0.007
"06077","0053.05","44700","San Joaquin CA","Stockton-Lodi, CA",2022,1,0.009
"06077","0053.07","44700","San Joaquin CA","Stockton-Lodi, CA",1068,1,0.005
"06077","0053.08","44700","San Joaquin CA","Stockton-Lodi, CA",1466,1,0.006
"06077","0054.03","44700","San Joaquin CA","Stockton-Lodi, CA",1877,1,0.008
"06077","0054.05","44700","San Joaquin CA","Stockton-Lodi, CA",1146,1,0.005
"06077","0054.06","44700","San Joaquin CA","Stockton-Lodi, CA",1092,1,0.005
"06077","0055.01","44700","San Joaquin CA","Stockton-Lodi, CA",762,1,0.003
"06077","0055.02","44700","San Joaquin CA","Stockton-Lodi, CA",600,1,0.003
"06079","0100.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2949,1,0.025
"06079","0100.16","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1952,1,0.017
"06079","0101.01","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",813,1,0.007
"06079","0101.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2790,1,0.024
"06079","0102.01","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2816,1,0.024
"06079","0102.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1985,1,0.017
"06079","0102.04","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2203,1,0.019
"06079","0102.05","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1406,1,0.012
"06079","0103.00","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",3999,1,0.034
"06079","0104.03","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2754,1,0.023
"06079","0104.04","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1311,1,0.011
"06079","0105.03","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",3246,1,0.028
"06079","0105.04","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2354,1,0.02
"06079","0106.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2413,1,0.021
"06079","0106.03","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",794,1,0.007
"06079","0107.01","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2045,1,0.017
"06079","0107.03","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1422,1,0.012
"06079","0107.07","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2875,1,0.025
"06079","0109.01","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1072,1,0.009
"06079","0109.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1482,1,0.013
"06079","0110.01","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2328,1,0.02
"06079","0110.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1395,1,0.012
"06079","0111.01","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2049,1,0.017
"06079","0111.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2602,1,0.022
"06079","0111.03","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1438,1,0.012
"06079","0112.00","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",3187,1,0.027
"06079","0113.00","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",3146,1,0.027
"06079","0114.00","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,1,0
"06079","0115.01","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",840,1,0.007
"06079","0115.03","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1452,1,0.012
"06079","0115.04","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",297,1,0.003
"06079","0116.00","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2245,1,0.019
"06079","0117.01","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2880,1,0.025
"06079","0117.04","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2692,1,0.023
"06079","0118.00","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",3110,1,0.027
"06079","0119.01","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1439,1,0.012
"06079","0119.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",3592,1,0.031
"06079","0120.00","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",3151,1,0.027
"06079","0121.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2607,1,0.022
"06079","0122.00","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2975,1,0.025
"06079","0123.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2206,1,0.019
"06079","0123.04","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",4137,1,0.035
"06079","0124.01","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2044,1,0.017
"06079","0124.02","42020","San Luis Obispo CA","San Luis Obispo-Paso Robles-Arroyo Grande, CA",3335,1,0.028
